user_id,item_id,score,user_id_init,category
180053-0,67706,0.7597332528694709,180053,0
180053-0,76661,0.7067037634186919,180053,0
180053-0,29016,0.7020376722063739,180053,0
180053-0,54368,0.6320248689066833,180053,0
180053-4,39484,0.6318883172952034,180053,4
180053-7,110025,0.9621623959694184,180053,7
180053-9,34028,0.9634265368314688,180053,9
180053-9,68048,0.9427231740369362,180053,9
180053-10,15125,0.8084460709547896,180053,10
180053-11,20802,0.8969651139767115,180053,11
225680-0,96729,0.9118688330197524,225680,0
225680-0,87684,0.90966778901756,225680,0
225680-0,76661,0.8744032437489684,225680,0
225680-4,64016,0.7621529352808827,225680,4
225680-6,12264,0.9157234191281902,225680,6
225680-7,54296,0.9728853162991326,225680,7
225680-7,80621,0.958248458354366,225680,7
225680-7,94421,0.9530057386443772,225680,7
225680-9,120696,0.9254282351438816,225680,9
225680-10,109852,0.8681628637592791,225680,10
404730-0,87684,0.5597859297166957,404730,0
404730-0,102631,0.548928791285664,404730,0
404730-0,76434,0.5359433457152682,404730,0
404730-0,54368,0.5147487529778368,404730,0
404730-4,122971,0.5472613356786067,404730,4
404730-6,101660,0.309646076192765,404730,6
404730-7,49811,0.8024747433738577,404730,7
404730-9,53474,0.942729310210439,404730,9
404730-9,87855,0.9387282613055276,404730,9
404730-9,54239,0.906424147182506,404730,9
131321-0,49307,0.8744972175261172,131321,0
131321-0,54368,0.8046763194489289,131321,0
131321-6,91268,0.9266376912621974,131321,6
131321-6,107356,0.9181195930283264,131321,6
131321-7,20916,0.9795345758117712,131321,7
131321-7,59704,0.9739806869840004,131321,7
131321-9,52464,0.9591988244949016,131321,9
131321-10,109852,0.9093073804447468,131321,10
708915-0,93879,0.7652351811075637,708915,0
708915-0,21033,0.7235489329484738,708915,0
708915-4,108269,0.6692202977200267,708915,4
708915-7,76935,0.9634600095425592,708915,7
708915-9,52464,0.9780184781096392,708915,9
708915-9,38042,0.9751243377895952,708915,9
708915-9,26416,0.972745019531848,708915,9
708915-9,35821,0.9665282374892848,708915,9
708915-11,89039,0.9803174213300032,708915,11
222022-0,96729,0.4164911100029958,222022,0
222022-0,87684,0.4042649381643292,222022,0
222022-2,101273,0.980438710330612,222022,2
222022-4,128257,0.8196675345917769,222022,4
222022-5,6464,0.7777717289502052,222022,5
222022-9,100867,0.9841891932896042,222022,9
222022-9,44244,0.960154041662194,222022,9
222022-9,17756,0.9527109981488512,222022,9
222022-9,79025,0.9489457932834124,222022,9
222022-11,100324,0.3993133532938855,222022,11
357648-0,76661,0.6730686734771628,357648,0
357648-0,14804,0.6140938109655117,357648,0
357648-0,85313,0.6044612996905658,357648,0
357648-4,127585,0.7477189875714878,357648,4
357648-5,51651,0.4744079340552303,357648,5
357648-6,98252,0.8168222047690359,357648,6
357648-7,7907,0.9858851336172934,357648,7
357648-7,92462,0.9851926467778856,357648,7
357648-7,54779,0.9830087269740378,357648,7
357648-9,63322,0.9424347271454244,357648,9
357648-10,109852,0.9196328920806662,357648,10
196991-0,121138,0.7981272430564433,196991,0
196991-0,65533,0.7625552674327276,196991,0
196991-0,49283,0.7352857275390473,196991,0
196991-4,130132,0.8728270774125905,196991,4
196991-5,113921,0.7104044732845122,196991,5
196991-7,94421,0.9734289804609771,196991,7
196991-9,23551,0.9737685275537024,196991,9
196991-9,108736,0.9669062914130416,196991,9
196991-11,128367,0.7786144733127036,196991,11
219068-0,115314,0.9013117722424968,219068,0
219068-0,54368,0.8001540559446816,219068,0
219068-3,105407,0.7709961002627959,219068,3
219068-6,91268,0.8815216994865355,219068,6
219068-6,112378,0.8461182570467657,219068,6
219068-7,20916,0.953607140526928,219068,7
219068-7,110025,0.9389288748962298,219068,7
219068-9,63322,0.9499577320734534,219068,9
219068-10,100701,0.9754578671630708,219068,10
219068-10,54223,0.8855324228100501,219068,10
338616-0,47925,0.7341500740490452,338616,0
338616-0,94777,0.6679884999344023,338616,0
338616-6,54015,0.7027113634550938,338616,6
338616-7,94421,0.9209687753359068,338616,7
338616-9,87795,0.979040022446473,338616,9
338616-9,56784,0.9545558351822272,338616,9
338616-9,73756,0.9488839695063052,338616,9
338616-9,127134,0.9439915105477578,338616,9
338616-10,26992,0.9016717281295054,338616,10
181779-0,21018,0.6582353588710441,181779,0
181779-7,80621,0.9751786404676328,181779,7
181779-7,110025,0.9645961707026856,181779,7
181779-7,94453,0.961334633437299,181779,7
181779-7,108178,0.952936452106294,181779,7
181779-7,58322,0.9419823895000616,181779,7
181779-10,54223,0.952545451025357,181779,10
181779-11,127836,0.7765538982306261,181779,11
496669-0,93411,0.6866609230961179,496669,0
496669-4,53018,0.8254036726570599,496669,4
496669-4,88826,0.6060859954083625,496669,4
496669-7,17911,0.7759067024975814,496669,7
496669-7,49484,0.4388551046782009,496669,7
496669-9,92476,0.9518409306323842,496669,9
496669-9,80577,0.9515314736437523,496669,9
496669-10,85986,0.8679703424387518,496669,10
496669-11,53065,0.7742060356321832,496669,11
505260-0,67706,0.8759998261931635,505260,0
505260-0,49307,0.8618625769590103,505260,0
505260-0,33868,0.8178196796927275,505260,0
505260-6,91268,0.9082425045344248,505260,6
505260-7,92462,0.9736501290715708,505260,7
505260-7,110025,0.9516957765181634,505260,7
505260-9,118908,0.9815848826620516,505260,9
505260-9,126832,0.9406528250930508,505260,9
505260-10,9471,0.6835020244259473,505260,10
505260-11,101233,0.8556383908268825,505260,11
157022-0,21018,0.1645554591676794,157022,0
157022-0,47925,0.1483023370017467,157022,0
157022-4,53018,0.697828470796813,157022,4
157022-4,17148,0.672326468241105,157022,4
157022-6,30899,0.3828302700136748,157022,6
157022-7,94421,0.9672293458531308,157022,7
157022-9,118883,0.9416571702535008,157022,9
157022-9,127134,0.931520533859618,157022,9
157022-10,75941,0.8894459869500447,157022,10
129998-0,106885,0.8081081643682716,129998,0
129998-0,85943,0.8050865397699358,129998,0
129998-0,83732,0.7597163391383259,129998,0
129998-4,53018,0.6228603244014197,129998,4
129998-6,104054,0.8537430148190849,129998,6
129998-7,92462,0.9713344821355808,129998,7
129998-7,7907,0.964606065747732,129998,7
129998-7,56937,0.958667271190515,129998,7
129998-9,110485,0.9779706796806378,129998,9
129998-9,123833,0.9701633867421184,129998,9
129998-10,15125,0.7576768705992185,129998,10
129998-11,52019,0.7524144170971278,129998,11
204797-0,77462,0.7349073862903333,204797,0
204797-7,122926,0.9702494857556953,204797,7
204797-9,8124,0.9579351503194372,204797,9
204797-9,105528,0.9508886716272408,204797,9
204797-9,38886,0.9439320551114552,204797,9
204797-9,117447,0.9423381687832502,204797,9
204797-9,76415,0.9350000469590136,204797,9
204797-9,27495,0.9335172608798432,204797,9
7014-0,85943,0.6789588239856729,7014,0
7014-0,121138,0.6462125127360704,7014,0
7014-0,55066,0.5674279447593956,7014,0
7014-4,76936,0.7874190404951806,7014,4
7014-4,83491,0.6857250212889178,7014,4
7014-7,94421,0.9480527698695536,7014,7
7014-9,28726,0.9643661630367848,7014,9
7014-9,35021,0.9476805352013874,7014,9
7014-12,32054,0.5933328620457674,7014,12
272890-0,20315,0.8915861694721124,272890,0
272890-1,96116,0.6748500657783635,272890,1
272890-4,16488,0.8655631575860783,272890,4
272890-6,110308,0.8991804702350725,272890,6
272890-7,92462,0.9865455076970596,272890,7
272890-7,56937,0.9815989305302696,272890,7
272890-7,126678,0.9564144243414816,272890,7
272890-9,118099,0.9552859060374536,272890,9
185497-0,54368,0.608690981315947,185497,0
185497-0,18405,0.5100316508811624,185497,0
185497-1,127461,0.6635080079072787,185497,1
185497-4,100289,0.9006240124365772,185497,4
185497-4,59619,0.879100161184334,185497,4
185497-4,112125,0.878013970938564,185497,4
185497-6,98252,0.9116184619706242,185497,6
185497-7,46931,0.9466438509376096,185497,7
185497-10,109852,0.8641634320238071,185497,10
39561-0,47925,0.6925956683259602,39561,0
39561-0,17464,0.687086009554101,39561,0
39561-3,44437,0.7086401290130386,39561,3
39561-5,54308,0.2805827608696614,39561,5
39561-6,107356,0.8946749107704033,39561,6
39561-7,56937,0.982110697411991,39561,7
39561-7,73331,0.9775751215480536,39561,7
39561-7,59704,0.975632171720598,39561,7
39561-10,54223,0.9464977978321713,39561,10
39561-12,25784,0.7498425343058097,39561,12
38619-0,18373,0.8061662759357024,38619,0
38619-0,96729,0.7492358398807992,38619,0
38619-0,76661,0.7041698337543332,38619,0
38619-6,23981,0.8336062906947187,38619,6
38619-7,54296,0.959653702811586,38619,7
38619-9,52464,0.9844617346978116,38619,9
38619-9,56784,0.9552106382694427,38619,9
38619-11,126314,0.4508503431481495,38619,11
340891-0,87684,0.4573439100106748,340891,0
340891-0,32400,0.422476372635987,340891,0
340891-4,50235,0.7714074547088438,340891,4
340891-6,2319,0.8935575423864788,340891,6
340891-7,122926,0.9599385114210006,340891,7
340891-7,58449,0.9549805045795088,340891,7
340891-9,63322,0.966197249641785,340891,9
340891-9,37769,0.9537835417200642,340891,9
340891-10,37937,0.8717286564314587,340891,10
340891-11,73884,0.9019588646865968,340891,11
284382-0,93879,0.6821972669536711,284382,0
284382-0,56047,0.6246900546878,284382,0
284382-4,53018,0.9043749094713212,284382,4
284382-7,54296,0.9540407826518144,284382,7
284382-9,100716,0.981424047607808,284382,9
284382-9,37769,0.9785799386472428,284382,9
284382-9,63322,0.9760364958629184,284382,9
284382-9,42326,0.9686190554797935,284382,9
667274-0,55066,0.4280038346885815,667274,0
667274-0,21018,0.3639967667402142,667274,0
667274-4,67955,0.8573687301147256,667274,4
667274-6,104054,0.8741553223417147,667274,6
667274-7,92462,0.9812669051993558,667274,7
667274-7,20916,0.9772932914002622,667274,7
667274-9,37769,0.9674348410792724,667274,9
667274-9,73756,0.9656054674026204,667274,9
147007-0,18373,0.7825671951148518,147007,0
147007-4,109762,0.760108562484717,147007,4
147007-5,111854,0.7405836817733384,147007,5
147007-7,20916,0.9799368497951124,147007,7
147007-7,56937,0.973683837111035,147007,7
147007-7,54296,0.9687606402749463,147007,7
147007-9,73756,0.9719468721661948,147007,9
147007-11,114954,0.6948895720735924,147007,11
4168-0,88473,0.4520360980859673,4168,0
4168-0,119988,0.2446199237518806,4168,0
4168-6,52388,0.7789821933375741,4168,6
4168-7,56937,0.9605227858660657,4168,7
4168-9,37769,0.9752440186046412,4168,9
4168-9,17756,0.9721783968394836,4168,9
4168-9,63322,0.964855377626354,4168,9
4168-11,89039,0.8803886873158335,4168,11
271095-0,106885,0.5773832049267297,271095,0
271095-0,93879,0.5540360527621407,271095,0
271095-4,67955,0.8924877756557381,271095,4
271095-9,91716,0.9571295153805006,271095,9
271095-9,86509,0.956820948719612,271095,9
271095-9,11546,0.9561676733242228,271095,9
271095-9,60402,0.9546814652054006,271095,9
271095-9,56784,0.941677937739947,271095,9
271095-9,53474,0.9362875124557672,271095,9
530729-0,108379,0.7533643063302663,530729,0
530729-0,13579,0.7122951559731107,530729,0
530729-0,10252,0.5915652992332471,530729,0
530729-4,23744,0.7788611110040864,530729,4
530729-6,3718,0.9497746396960118,530729,6
530729-7,58449,0.9820527464086588,530729,7
530729-7,20916,0.9814229235191998,530729,7
530729-7,80621,0.9784546116982136,530729,7
530729-9,32792,0.9556653403416572,530729,9
530729-11,20802,0.5681314883072047,530729,11
205066-0,18405,0.449746962383637,205066,0
205066-0,104133,0.3761694565405275,205066,0
205066-1,53392,0.6962573336789356,205066,1
205066-4,54845,0.4972234306927351,205066,4
205066-4,27251,0.4535942916570921,205066,4
205066-4,128389,0.4079800588240246,205066,4
205066-6,54015,0.8474172920749412,205066,6
205066-7,1375,0.834754163311176,205066,7
205066-7,123462,0.8296128787417433,205066,7
205066-9,96949,0.922836104994724,205066,9
214559-0,83732,0.8219479757890935,214559,0
214559-6,110308,0.7572132538679199,214559,6
214559-7,28837,0.960763975567753,214559,7
214559-9,80814,0.977368155179952,214559,9
214559-9,68048,0.9751566836331536,214559,9
214559-9,110485,0.9730816677769047,214559,9
214559-9,12899,0.9690455794012848,214559,9
214559-11,104644,0.8755223387067408,214559,11
388447-0,29016,0.7589518215021499,388447,0
388447-0,2883,0.7090103505978909,388447,0
388447-4,118173,0.8608538091913613,388447,4
388447-6,104054,0.8557518504983718,388447,6
388447-7,20916,0.9783598223441888,388447,7
388447-7,56937,0.9711198043173206,388447,7
388447-7,28837,0.9609079599534812,388447,7
388447-7,84591,0.952150123420993,388447,7
388447-9,65795,0.959429198013559,388447,9
519606-0,47616,0.7933120439545467,519606,0
519606-4,121012,0.9273696216318952,519606,4
519606-4,124938,0.8951779658059501,519606,4
519606-7,27967,0.9246441247613308,519606,7
519606-9,12899,0.9760163033972346,519606,9
519606-9,38042,0.9721659765996676,519606,9
519606-9,42326,0.9716964388137452,519606,9
519606-9,118908,0.9679931534518776,519606,9
519606-11,20802,0.9598878196919912,519606,11
519606-11,97378,0.9214010710656136,519606,11
472600-0,85943,0.7676930259101563,472600,0
472600-0,21033,0.76471761366252,472600,0
472600-4,53018,0.8664622344937909,472600,4
472600-4,100289,0.861160155138372,472600,4
472600-7,92462,0.9661206650027304,472600,7
472600-9,52464,0.9770224752782788,472600,9
472600-9,34028,0.9691242440236184,472600,9
472600-9,118908,0.9680410630881,472600,9
472600-9,127552,0.9637603942486253,472600,9
472600-11,58135,0.9519167336077132,472600,11
407613-0,103264,0.8727105059017745,407613,0
407613-0,54368,0.7816261137692155,407613,0
407613-4,46415,0.9647282542918892,407613,4
407613-4,46262,0.8145619752915515,407613,4
407613-4,16485,0.8106507795368784,407613,4
407613-4,94355,0.713385722813199,407613,4
407613-4,80921,0.6845422829606558,407613,4
407613-7,76525,0.9611979915987968,407613,7
407613-9,886,0.9487695739958824,407613,9
395681-0,96729,0.9203753836549102,395681,0
395681-0,76661,0.9107267802848826,395681,0
395681-0,29016,0.8933815627223606,395681,0
395681-1,71935,0.5143868885679551,395681,1
395681-6,110308,0.8019703570983459,395681,6
395681-7,76525,0.9859721378674602,395681,7
395681-7,91275,0.9775456781288728,395681,7
395681-7,80621,0.9726537612141446,395681,7
395681-7,44037,0.9722776105670572,395681,7
395681-7,54296,0.9713426773311556,395681,7
316944-0,33443,0.6387699872173324,316944,0
316944-0,67706,0.532082412393593,316944,0
316944-1,49314,0.7598227660388688,316944,1
316944-1,114526,0.5880219899101808,316944,1
316944-4,46415,0.9403830188972936,316944,4
316944-7,94421,0.8977143837266988,316944,7
316944-9,80814,0.9808335441318584,316944,9
316944-9,127134,0.9638410927166388,316944,9
316944-9,17756,0.9625785037630398,316944,9
316944-9,73756,0.9500592668482384,316944,9
539957-0,125818,0.8141937430053731,539957,0
539957-0,40023,0.7433230061375677,539957,0
539957-3,118974,0.5055939656430928,539957,3
539957-4,23744,0.7639233811051003,539957,4
539957-6,120442,0.8925054611922497,539957,6
539957-7,44037,0.975841949314158,539957,7
539957-7,73331,0.9725631615626597,539957,7
539957-7,94421,0.95994550769078,539957,7
539957-9,29931,0.9182475557748035,539957,9
241072-0,54368,0.5117481971149553,241072,0
241072-0,64957,0.4936138481153299,241072,0
241072-0,21018,0.476642187410885,241072,0
241072-4,46262,0.9011610754850508,241072,4
241072-7,9916,0.9858156575649856,241072,7
241072-7,97615,0.9854402014500048,241072,7
241072-7,21852,0.9665536665584192,241072,7
241072-7,54296,0.9651514113137546,241072,7
241072-7,126678,0.9595018868198252,241072,7
101290-0,67706,0.7980639813330508,101290,0
101290-0,49307,0.7720446440330948,101290,0
101290-0,21018,0.7488258819139904,101290,0
101290-6,104054,0.8619739360481481,101290,6
101290-7,54296,0.9729139970450786,101290,7
101290-7,110025,0.945121784178116,101290,7
101290-9,118908,0.94212724048743,101290,9
101290-9,453,0.9385065518668744,101290,9
101290-10,109852,0.8384927917909705,101290,10
520573-0,10252,0.5525521718037072,520573,0
520573-0,96729,0.5232920203751479,520573,0
520573-4,53735,0.7689226568602924,520573,4
520573-6,12264,0.8249305596471935,520573,6
520573-7,20916,0.9869817391782676,520573,7
520573-7,56937,0.984937994130207,520573,7
520573-7,80444,0.9809195036500936,520573,7
520573-9,44067,0.9418201265162748,520573,9
520573-10,109852,0.8255737805621177,520573,10
124466-0,55066,0.3780729378798974,124466,0
124466-2,96724,0.9728614509562298,124466,2
124466-9,38042,0.9814935080859776,124466,9
124466-9,118908,0.9738668125563869,124466,9
124466-9,65795,0.9710991182482284,124466,9
124466-9,23551,0.9651987327343766,124466,9
124466-9,34028,0.9610846029586873,124466,9
124466-11,97378,0.9415447507075276,124466,11
536294-0,67706,0.8769671150683814,536294,0
536294-0,54368,0.8291902438202703,536294,0
536294-6,76617,0.91332273737676,536294,6
536294-7,7907,0.9884797236940494,536294,7
536294-7,20916,0.986772887891292,536294,7
536294-7,56937,0.9843051377368218,536294,7
536294-7,44037,0.9706460937915442,536294,7
536294-9,52464,0.9769007490930164,536294,9
536294-10,54223,0.9431562906519796,536294,10
494122-0,49307,0.2309203265607698,494122,0
494122-0,3977,0.1970721006910663,494122,0
494122-0,110925,0.1962471654131001,494122,0
494122-1,43778,0.6390803986380222,494122,1
494122-7,58322,0.9321039217981884,494122,7
494122-9,52464,0.977932495129683,494122,9
494122-9,118908,0.9729682586468064,494122,9
494122-9,44244,0.9700818039061454,494122,9
588182-0,115314,0.9566455439912658,588182,0
588182-0,121208,0.8343225983731326,588182,0
588182-0,25038,0.8301027901170005,588182,0
588182-7,39041,0.9844641040637464,588182,7
588182-7,92462,0.9801389895908088,588182,7
588182-9,42326,0.9674399867403104,588182,9
588182-9,23551,0.9664235326423698,588182,9
588182-11,20802,0.7770918324705525,588182,11
217587-0,54368,0.7006079420649005,217587,0
217587-0,21018,0.6413121521230496,217587,0
217587-4,53018,0.8716829876679149,217587,4
217587-4,100289,0.8636014280286635,217587,4
217587-7,16826,0.8827481835009346,217587,7
217587-9,99187,0.9733529982131044,217587,9
217587-9,34028,0.9675252076283268,217587,9
217587-9,38042,0.9648547141603084,217587,9
217587-11,101901,0.3277125601725731,217587,11
152048-0,106885,0.6133063749119082,152048,0
152048-0,1444,0.5053915575381478,152048,0
152048-0,54368,0.4979079248091025,152048,0
152048-1,33735,0.7682823171088202,152048,1
152048-1,93066,0.7127000839515071,152048,1
152048-4,107893,0.8142663466965618,152048,4
152048-6,12264,0.6148202698110652,152048,6
152048-7,2575,0.9540195052689072,152048,7
152048-9,110485,0.8973763633708693,152048,9
152048-10,15125,0.8308367769970373,152048,10
55652-0,19805,0.1003111443807707,55652,0
55652-0,93879,0.0675171894514936,55652,0
55652-4,52339,0.7915877968608889,55652,4
55652-4,118173,0.6388840583597994,55652,4
55652-9,87795,0.9799597395093822,55652,9
55652-9,7728,0.9739379510764868,55652,9
55652-9,71353,0.9345453941497972,55652,9
55652-9,34981,0.9336371216922954,55652,9
55652-9,124245,0.9324074024665744,55652,9
414375-0,106885,0.7717651857117839,414375,0
414375-0,62577,0.6733203892480668,414375,0
414375-4,100289,0.8491836360586242,414375,4
414375-4,39324,0.7972989641071843,414375,4
414375-5,4304,0.4240885972158649,414375,5
414375-7,92462,0.985446856513306,414375,7
414375-7,7907,0.9828158153101336,414375,7
414375-9,37769,0.983636236753622,414375,9
414375-9,12899,0.9697615264029426,414375,9
414375-11,97378,0.7832006148269853,414375,11
601353-0,54368,0.8229677619720572,601353,0
601353-0,49307,0.7825255650726713,601353,0
601353-6,98252,0.9340492473672118,601353,6
601353-6,110308,0.8864648678183554,601353,6
601353-6,12264,0.8740879889103493,601353,6
601353-7,92462,0.980427052261003,601353,7
601353-7,39041,0.9756558556782298,601353,7
601353-9,28873,0.9640554488388624,601353,9
601353-10,100701,0.889881389705306,601353,10
601353-11,94999,0.7955630975101479,601353,11
387422-0,54368,0.7632694268360114,387422,0
387422-0,29016,0.7503976573975696,387422,0
387422-0,47925,0.7130637112055125,387422,0
387422-4,55725,0.6531812170429036,387422,4
387422-7,2575,0.9672613989203324,387422,7
387422-7,94421,0.9599876578006328,387422,7
387422-7,110667,0.8796922269499284,387422,7
387422-9,120696,0.966870461638204,387422,9
387422-9,91716,0.966293191182318,387422,9
128166-0,121138,0.3134421425712986,128166,0
128166-0,46928,0.3106176648786557,128166,0
128166-2,46579,0.9191172176322858,128166,2
128166-4,27909,0.687691524837301,128166,4
128166-9,118908,0.9696560732219058,128166,9
128166-9,34028,0.9662414928589976,128166,9
128166-9,79025,0.9615997861926456,128166,9
128166-9,99187,0.955232473050414,128166,9
33969-0,30549,0.48735783475079,33969,0
33969-4,67955,0.8226067939502368,33969,4
33969-4,100289,0.797352227004053,33969,4
33969-7,58641,0.8559141458875613,33969,7
33969-9,34028,0.9712941342472792,33969,9
33969-9,80814,0.970127217832926,33969,9
33969-9,99755,0.9688391863286224,33969,9
33969-9,73756,0.9515595581217764,33969,9
33969-9,32792,0.9478849065392077,33969,9
399051-0,34449,0.6704655475549478,399051,0
399051-7,118486,0.9875176955560168,399051,7
399051-7,94453,0.9661169249664664,399051,7
399051-7,80621,0.964853146486734,399051,7
399051-9,52464,0.9896141330919532,399051,9
399051-9,123833,0.9697510041891444,399051,9
399051-9,127134,0.950621510533919,399051,9
399051-9,55647,0.9447108909305316,399051,9
513730-0,96729,0.5669036879372611,513730,0
513730-0,54368,0.5183753681296281,513730,0
513730-4,46415,0.7653783819954829,513730,4
513730-7,76935,0.9376387610411284,513730,7
513730-7,43,0.9222710425012608,513730,7
513730-9,120696,0.977283806226327,513730,9
513730-9,91716,0.9596936042265912,513730,9
513730-9,86509,0.953420228948764,513730,9
513730-9,56784,0.9466895524347808,513730,9
513730-9,53474,0.9364759676030668,513730,9
513730-11,100324,0.8242464192958259,513730,11
277108-0,108379,0.6327984417917702,277108,0
277108-0,75237,0.3294596217911436,277108,0
277108-6,104054,0.8936205064928349,277108,6
277108-7,92462,0.9871306504107416,277108,7
277108-7,122926,0.9853365168935756,277108,7
277108-7,58449,0.9844703922216032,277108,7
277108-7,84591,0.9626887914704688,277108,7
74891-0,56047,0.6729270920139584,74891,0
74891-4,100289,0.9126631200463662,74891,4
74891-9,886,0.973392816130832,74891,9
74891-9,65795,0.9733862713525964,74891,9
74891-9,80577,0.9711012417169174,74891,9
74891-9,73756,0.9660182848250548,74891,9
74891-9,56784,0.9571112823132224,74891,9
74891-9,60402,0.9562142821764088,74891,9
74891-11,94999,0.8609187949654767,74891,11
30212-0,121138,0.6315842197694048,30212,0
30212-4,30325,0.7212968604294719,30212,4
30212-7,95078,0.9555129625828302,30212,7
30212-9,49939,0.9820050586508876,30212,9
30212-9,7728,0.9813542282201496,30212,9
30212-9,65768,0.9778291150133318,30212,9
30212-9,120696,0.9702265198760348,30212,9
30212-9,83852,0.9680731296363124,30212,9
30212-11,69772,0.9688054220186187,30212,11
639253-0,56047,0.7121281455152646,639253,0
639253-4,95822,0.7402237304867156,639253,4
639253-9,52464,0.9865424776418752,639253,9
639253-9,65795,0.9770573451200684,639253,9
639253-9,4408,0.9685738130750086,639253,9
639253-9,34028,0.9610023676739626,639253,9
639253-9,56784,0.959594427560202,639253,9
639253-9,86509,0.945927508915676,639253,9
639253-9,79581,0.9443954784697166,639253,9
619913-0,29016,0.748918064354083,619913,0
619913-4,53018,0.8841451131374305,619913,4
619913-7,92462,0.9797934999495932,619913,7
619913-9,110485,0.974172130844935,619913,9
619913-9,38042,0.9716259908716274,619913,9
619913-9,123833,0.9709782530126658,619913,9
619913-9,63322,0.9708780094302698,619913,9
619913-9,118908,0.960766795852806,619913,9
619913-9,39798,0.9577814086140608,619913,9
149384-0,56047,0.7028427782408478,149384,0
149384-0,64957,0.6699632661903405,149384,0
149384-0,49307,0.6014559101363881,149384,0
149384-4,16488,0.619652847250354,149384,4
149384-7,65373,0.9428521128638446,149384,7
149384-7,109374,0.8941375042440783,149384,7
149384-9,38042,0.9695676292776242,149384,9
149384-9,52464,0.9651835181801004,149384,9
149384-9,56784,0.9588685869435848,149384,9
149384-11,2004,0.1960236380112756,149384,11
648266-4,46415,0.8885649365103037,648266,4
648266-4,128257,0.7281440847492466,648266,4
648266-4,94355,0.6534221030273939,648266,4
648266-4,31095,0.5549867393781525,648266,4
648266-4,63342,0.5396287547890704,648266,4
648266-4,33521,0.5364687383588203,648266,4
648266-9,73756,0.972935694625442,648266,9
648266-9,886,0.9656082820119934,648266,9
648266-9,100069,0.9557706668791274,648266,9
65257-0,18373,0.8693374950159027,65257,0
65257-0,25038,0.7238059317272311,65257,0
65257-6,96083,0.9122440679160528,65257,6
65257-7,92462,0.9901823072864192,65257,7
65257-7,58449,0.9875671241778364,65257,7
65257-7,110025,0.9654461245549384,65257,7
65257-7,109802,0.93617489845682,65257,7
65257-7,93259,0.93350534929281,65257,7
65257-9,118908,0.9487211992657144,65257,9
89512-0,1444,0.6260159316659597,89512,0
89512-0,54368,0.5967312369217749,89512,0
89512-0,91881,0.4603353722268391,89512,0
89512-5,12572,0.0660115406707318,89512,5
89512-9,34028,0.9716315349029908,89512,9
89512-9,4408,0.954168009845646,89512,9
89512-9,21365,0.9531709064796364,89512,9
89512-9,32792,0.9367060728799927,89512,9
89512-9,86509,0.9320900249293014,89512,9
89512-10,988,0.5817443001883417,89512,10
89512-11,645,0.9603976309793306,89512,11
100077-0,103264,0.9375068103615296,100077,0
100077-0,87684,0.9033424881236336,100077,0
100077-6,53741,0.9436901262023626,100077,6
100077-7,20916,0.9899507881492798,100077,7
100077-7,56937,0.98421606554469,100077,7
100077-7,28837,0.9724048813112082,100077,7
100077-7,16433,0.9696875983927716,100077,7
100077-7,110025,0.9663146932634584,100077,7
100077-8,9447,0.5937490699167387,100077,8
100077-10,10623,0.9343882318718172,100077,10
606640-0,87684,0.7014460397942235,606640,0
606640-4,53018,0.6690799186344949,606640,4
606640-6,52388,0.6229173548350891,606640,6
606640-7,88278,0.9768323709783332,606640,7
606640-7,94421,0.9763893669518968,606640,7
606640-7,73331,0.9689506990553416,606640,7
606640-9,49939,0.9759702732673188,606640,9
606640-9,118908,0.9696777167402636,606640,9
606640-9,108736,0.9344914516042604,606640,9
606640-10,31271,0.8143346378264559,606640,10
503343-0,49307,0.824071132766821,503343,0
503343-6,52388,0.8394511531699397,503343,6
503343-6,80425,0.8357652571263225,503343,6
503343-7,92462,0.979672637315429,503343,7
503343-7,110025,0.959811021947346,503343,7
503343-9,12899,0.957166924189744,503343,9
503343-9,86444,0.9533556508934672,503343,9
503343-10,11495,0.6824246809117624,503343,10
653749-0,51873,0.7380577471146841,653749,0
653749-4,120147,0.736366465894676,653749,4
653749-6,119762,0.904170443679398,653749,6
653749-7,56937,0.9817997840859476,653749,7
653749-7,44037,0.9704897019500452,653749,7
653749-7,88214,0.96524657137724,653749,7
653749-7,65785,0.9573834865836532,653749,7
653749-7,56698,0.9311388642217708,653749,7
653749-7,6982,0.9156400956784928,653749,7
653749-10,3686,0.6893545904308661,653749,10
447415-0,67706,0.9014664239917928,447415,0
447415-0,96729,0.8697778812656264,447415,0
447415-0,7943,0.8659194005537086,447415,0
447415-6,12264,0.8862137050354695,447415,6
447415-7,27168,0.9541809241901824,447415,7
447415-7,69225,0.9538722857551002,447415,7
447415-7,44037,0.9402259559985467,447415,7
447415-7,94421,0.9398787820319972,447415,7
447415-7,94453,0.9361239112499764,447415,7
692734-0,21018,0.6357145023000038,692734,0
692734-0,119006,0.5961321510005821,692734,0
692734-1,93066,0.5942244709284916,692734,1
692734-4,89612,0.2658661300753359,692734,4
692734-6,99362,0.4147331094910754,692734,6
692734-7,123462,0.7480382242388204,692734,7
692734-9,96949,0.9599104500428056,692734,9
692734-9,56784,0.947416430840552,692734,9
692734-9,16986,0.9010441438582452,692734,9
692734-9,46555,0.8467683113335824,692734,9
692734-10,97946,0.8883017494757318,692734,10
692734-11,549,0.2050727276364204,692734,11
77745-0,26452,0.8947725830115322,77745,0
77745-4,124145,0.7145478666251445,77745,4
77745-6,30899,0.5558072200493317,77745,6
77745-7,123462,0.8724614065640448,77745,7
